date;conteiner;kg;value_usd;country;english;macro_region;region;goods_type;name_en;all_country_borders_points
22.02.2019;0.0;64000;37376;Бельгия;Belgium;Европа;Западная Европа;сложные и комплексные;Belgium;[50.6723444731,4.58010636415]
22.02.2019;0.0;1562,322;268,68;Узбекистан;Uzbekistan;Азия;Южная часть Центральной Азии;азотные;Uzbekistan;[41.7694206128,63.1208967064]
22.02.2019;0.0;1976500;505274,54;Польша;Poland;Европа;Восточная Европа;азотные;Poland;[52.208580543,19.3189525919]
22.02.2019;0.0;217040;64243,84;Китай;China;Азия;Восточная Азия;сложные и комплексные;China;[32.3090710392,104.1375955]
22.02.2019;0.0;1354500;400932;Таиланд;Thailand;Азия;Юго-Восточная Азия;сложные и комплексные;Thailand;[14.1518739329,100.898116007]
22.02.2019;0.0;566320;164232,8;Литва;Lithuania;Европа;Северная Европа;сложные и комплексные;Lithuania;[55.347247978,23.8004638579]
22.02.2019;0.0;2540760;564048,72;Эквадор;Ecuador;Америка;Южная Америка;азотные;Ecuador;[-1.43709119709,-78.6658493612]
22.02.2019;0.0;21600;7349,39;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
22.02.2019;0.0;358,2;445,08;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
22.02.2019;0.0;21850;5040,76;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
22.02.2019;0.0;66300;14055,6;Китай;China;Азия;Восточная Азия;калийные;China;[32.3090710392,104.1375955]
22.02.2019;0.0;195000;55641,69;Монголия;Mongolia;Азия;Восточная Азия;азотные;Mongolia;[46.8355124942,103.069689273]
22.02.2019;0.0;192000;62400;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
22.02.2019;0.0;64000;18240;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
22.02.2019;0.0;67000;19430;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
22.02.2019;0.0;192000;61925;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
22.02.2019;0.0;128000;71424;Бельгия;Belgium;Европа;Западная Европа;сложные и комплексные;Belgium;[50.6723444731,4.58010636415]
22.02.2019;0.0;7613050;1920670,31;Эстония;Estonia;Европа;Северная Европа;азотные;Estonia;[58.86386508,24.7963122]
22.02.2019;0.0;276000;93840;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
22.02.2019;0.0;272000;106941,22;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
22.02.2019;0.0;59000;22738,33;Латвия;Latvia;Европа;Северная Европа;сложные и комплексные;Latvia;[56.9091738905,24.5669304062]
22.02.2019;0.0;66300;10608;Китай;China;Азия;Восточная Азия;калийные;China;[32.3090710392,104.1375955]
22.02.2019;1.0;581000;168393,05;Оман;Oman;Азия;Западная Азия;калийные;Oman;[20.5147610278,56.2691394693]
22.02.2019;0.0;5674000;1290923,27;Южная Африка;South Africa;Африка;Южная часть Африки;азотные;South Africa;[-29.1913571043,25.0912711128]
22.02.2019;0.0;758000;172456,82;Нигерия;Nigeria;Африка;Западная Африка;азотные;Nigeria;[9.50236235748,8.05105864712]
22.02.2019;0.0;183600;51325,89;Монголия;Mongolia;Азия;Восточная Азия;азотные;Mongolia;[46.8355124942,103.069689273]
22.02.2019;0.0;244800;68434,52;Монголия;Mongolia;Азия;Восточная Азия;азотные;Mongolia;[46.8355124942,103.069689273]
23.02.2019;0.0;118000;45476,67;Латвия;Latvia;Европа;Северная Европа;сложные и комплексные;Latvia;[56.9091738905,24.5669304062]
23.02.2019;0.0;5115000;1021721,25;Колумбия;Colombia;Америка;Южная Америка;азотные;Colombia;[4.14535034576,-73.256420264]
23.02.2019;0.0;68000;28152;Молдова, Республика;Moldova;Европа;Восточная Европа;сложные и комплексные;Moldova;[47.2023352434,28.4649474852]
23.02.2019;0.0;67000;26342,14;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
24.02.2019;0.0;2000000;401873,32;Гана;Ghana;Африка;Западная Африка;азотные;Ghana;[7.83220853376,-1.19086744195]
24.02.2019;0.0;118000;45476,67;Латвия;Latvia;Европа;Северная Европа;сложные и комплексные;Latvia;[56.9091738905,24.5669304062]
24.02.2019;0.0;9892100;2784681,4;Дания;Denmark;Европа;Северная Европа;сложные и комплексные;Denmark;[56.1236425545,9.01295165]
24.02.2019;0.0;4918480;1387983,7;Дания;Denmark;Европа;Северная Европа;сложные и комплексные;Denmark;[56.1236425545,9.01295165]
24.02.2019;0.0;855550;346076,45;Дания;Denmark;Европа;Северная Европа;сложные и комплексные;Denmark;[56.1236425545,9.01295165]
24.02.2019;0.0;118000;45476,67;Латвия;Latvia;Европа;Северная Европа;сложные и комплексные;Latvia;[56.9091738905,24.5669304062]
24.02.2019;1.0;534100;161261,99;Израиль;Israel;Азия;Западная Азия;азотные;Israel;[31.400520343,34.6743804]
24.02.2019;0.0;120000;47922;Бразилия;Brazil;Америка;Южная Америка;сложные и комплексные;Brazil;[-10.8279176405,-52.8483115037]
25.02.2019;1.0;200900;60076,27;Чили;Chile;Америка;Южная Америка;азотные;Chile;[-52.2129243086,-73.555916175]
25.02.2019;0.0;192000;112128;Бельгия;Belgium;Европа;Западная Европа;сложные и комплексные;Belgium;[50.6723444731,4.58010636415]
25.02.2019;0.0;128000;71424;Бельгия;Belgium;Европа;Западная Европа;сложные и комплексные;Belgium;[50.6723444731,4.58010636415]
25.02.2019;0.0;346500;114691,5;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
25.02.2019;0.0;1024000;261411,82;Эстония;Estonia;Европа;Северная Европа;сложные и комплексные;Estonia;[58.86386508,24.7963122]
25.02.2019;0.0;728000;165984;Бразилия;Brazil;Америка;Южная Америка;азотные;Brazil;[-10.8279176405,-52.8483115037]
25.02.2019;1.0;445640;120322,8;Таиланд;Thailand;Азия;Юго-Восточная Азия;сложные и комплексные;Thailand;[14.1518739329,100.898116007]
25.02.2019;1.0;20;6,1;Кения;Kenya;Африка;Восточная Африка;сложные и комплексные;Kenya;[0.4487347651,37.9169531805]
25.02.2019;0.0;21802650;5160488,48;Финляндия;Finland;Европа;Северная Европа;азотные;Finland;[64.1287711419,25.7296255933]
25.02.2019;1.0;71407;29216,76;Чили;Chile;Америка;Южная Америка;калийные;Chile;[-52.2129243086,-73.555916175]
25.02.2019;0.0;118000;45476,67;Латвия;Latvia;Европа;Северная Европа;сложные и комплексные;Latvia;[56.9091738905,24.5669304062]
25.02.2019;0.0;60000;13061,91;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
25.02.2019;0.0;471,962;749,36;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
25.02.2019;0.0;44,744;201,81;Украина;Ukraine;Европа;Восточная Европа;калийные;Ukraine;[49.0653791023,31.3445241453]
25.02.2019;0.0;3,661;16,05;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
25.02.2019;0.0;66300;11233,64;Китай;China;Азия;Восточная Азия;калийные;China;[32.3090710392,104.1375955]
25.02.2019;0.0;5949100;1005397,9;Бельгия;Belgium;Европа;Западная Европа;сложные и комплексные;Belgium;[50.6723444731,4.58010636415]
25.02.2019;0.0;276000;135240;Узбекистан;Uzbekistan;Азия;Южная часть Центральной Азии;сложные и комплексные;Uzbekistan;[41.7694206128,63.1208967064]
25.02.2019;0.0;128000;36480;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
26.02.2019;0.0;20800;5529,68;Бразилия;Brazil;Америка;Южная Америка;азотные;Brazil;[-10.8279176405,-52.8483115037]
25.02.2019;0.0;2482000;1020102;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
25.02.2019;0.0;138000;25116;Молдова, Республика;Moldova;Европа;Восточная Европа;азотные;Moldova;[47.2023352434,28.4649474852]
25.02.2019;0.0;828000;281520;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
25.02.2019;0.0;2703390;800203,44;Таиланд;Thailand;Азия;Юго-Восточная Азия;сложные и комплексные;Thailand;[14.1518739329,100.898116007]
25.02.2019;0.0;20956;7669,1;Сербия;Serbia;Европа;Южная Европа;калийные;Serbia;[44.2324489699,20.7914869277]
25.02.2019;0.0;214640;55583,17;Панама;Panama;Америка;Центральная Америка;азотные;Panama;[8.35495336417,-80.1228555958]
25.02.2019;0.0;9814070;4181684,67;Эстония;Estonia;Европа;Северная Европа;сложные и комплексные;Estonia;[58.86386508,24.7963122]
25.02.2019;0.0;80100;28303,71;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
25.02.2019;0.0;40000;13389,32;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
25.02.2019;0.0;22500;10125;Грузия;Georgia;Азия;Западная Азия;сложные и комплексные;Georgia;[42.3683247351,42.65181635]
25.02.2019;0.0;201600;59673,6;Грузия;Georgia;Азия;Западная Азия;сложные и комплексные;Georgia;[42.3683247351,42.65181635]
